AMTRAK,IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,CASINJRR,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,STATION,COUNTY,STATE,REGION,DUMMY2,CITY,HIGHWAY,VEHSPD,TYPVEH,VEHDIR,POSITION,RREQUIP,RRCAR,TYPACC,HAZARD,TEMP,VISIBLTY,WEATHER,TYPEQ,TYPTRK,TRKNAME,TRKCLAS,NBRLOCOS,NBRCARS,TRNSPD,TYPSPD,TRNDIR,SIGNAL,LOCWARN,WARNSIG,LIGHTS,STANDVEH,TRAIN2,MOTORIST,VIEW,VEHDMG,DRIVER,INVEH,TOTKLD,TOTINJ,TOTOCC,INCDRPT,JOINTCD,TYPRR,DUMMY3,CASKLDRR,DUMMY4,CROSSING,NARRLEN,DUMMY5,YEAR4,DIVISION,PUBLIC,CNTYCD,STCNTY,HZMRLSED,HZMNAME,HZMQNTY,HZMMEAS,SIGWARNX,WHISBAN,DRIVAGE,DRIVGEN,PLEONTRN,SSB1,SSB2,USERKLD,USERINJ,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,NARR1,NARR2,NARR3,NARR4,NARR5,SUBDIV,ROADCOND,VIDEOT,VIDEOU,
,14,8,GR  ,GRE611214G,,,    ,          ,14,8,GR  ,GRE611214G,,0,233070J,14,8,7,10,50,AM,ADA                 ,KENT                ,26,4,,ADA                 ,AMWAY               ,4,C,2,3,6,1,1,4,75,2,1,8,4,AMWAY               ,1,1,0,4,E,3,1,1,2,2,3,1,3,8,1500,3,1,0,0,1,2,1,3,,0,  ,307,121,,2014,                    ,N,81,26C081,4,,,, , ,40,1,2,                    ,                    ,0,0,0,0,0,0,SEMI-TRACTOR/TRAILER DRIVING INSIDE INDUSTRY IGNORED FLASHERS AND WAS STRUCK BY APPROACHING LOCOMOTI,"VE.  NO INJURIES.  
",,,,GRANDRAPIDS         ,A,2,2,
,14,8,HESR,HES616114G,,,    ,          ,14,8,HESR,HES616114G,,0,511349J,14,8,20,12,13,AM,BAY CITY            ,BAY                 ,26,4,,BAY CITY            ,WILDER RD           ,15,D,4,3,2,28,2,4,73,4,2,1,1,SINGLE MAIN TRACK   ,1,2,26,10,R,2,1,1,3,1,2,2,1,8,500,3,1,0,0,1,2,1,3,,0,  ,102060711,259,,2014,                    ,Y,17,26C017,4,,,, , ,30,1,2,                    ,                    ,0,0,0,0,0,0,"PICKUP TRUCK SPED AROUND LOWERED GATE AND STRUCK SILLSTEP ON LEAD CAR, BREAKING TAIL LIGHT ON PICKUP",.  HIT & RUN.  UNABLE TO DETERMINE VEHICLE DRIVER INFORMATION.  GUESSED #38 DRIVER AGE. OTHER CROSSI,NG WARNING PRESENT WAS SIGN THAT READ `STOP ON RED SIGNAL.`,,,SAGINAW             ,A,2,2,
,14,6,GTW ,815609,,,    ,          ,14,6,GTW ,815609,,0,283655V,14,6,4,10,29,PM,HASLETT             ,INGHAM              ,26,4,,                    ,OKEMOS RD           ,0,A,2,1,1,1,1,2,59,4,4,1,1,SINGLE MAIN         ,4,3,101,40,E,4,1,1,2,3,2,2,4,8,10000,3,2,0,0,0,1,1,6,,0,  ,1030607,299,,2014,                    ,Y,65,26C065,4,,,, , ,37,2,2,                    ,                    ,0,0,0,0,0,0,THE OKEMOS ROAD CROSSING WAS CLOSED FOR RECONSTRUCTION WITH CONSTRUCTION BARRICADES ON BOTH SIDES.  ,AN INTOXICATED DRIVER WENT AROUND THE BARRICADES AND GOT STUCK ON THE TRACKS.  THE DRIVER GOT OUT OF, THE VEHICLE BEFORE AN ONCOMING TRAIN STRUCK IT.  SIGNALS WERE WORKING AT THE TIME OF THE INCIDENT.,,,FLINT               ,A,2,2,
,14,11,BNSF,SW1114201,,,    ,          ,14,11,BNSF,SW1114201,,0,025631X,14,11,17,12,30,PM,EL MIRAGE           ,MARICOPA            ,4,7,,EL MIRAGE           ,THOMPSON RANCH      ,10,A,4,3,2,23,2,2,75,2,1,1,1,SINGLE MAIN         ,4,4,51,10,E,3,2,1,1,1,2,2,1,8,2000,3,1,0,0,1,2,1,1,,0,  ,102,18,,2014,                    ,Y,13,04C013,4,,,, , ,  ,2,2,                    ,                    ,0,0,0,0,0,0,DRIVER AGE UNKNOWN,,,,,ENNIS               ,A,2,2,
,14,6,IC  ,817869,,,    ,          ,14,6,IC  ,817869,,1,300755X,14,6,27,7,10,AM,TCHULA              ,HOLMES              ,28,3,,                    ,SECOND ST           ,2,A,3,3,1,0,2,4,70,2,2,1,1,SINGLE MAIN         ,4,4,167,53,R,1,1,1,1,1,2,2,2,8,10000,2,1,0,1,1,2,1,6,,0,  ,1030607,294,,2014,                    ,Y,51,28C051,4,,,, , ,54,2,3,                    ,                    ,0,1,0,0,0,0,MOTORIST WAS STOPPED AT THE SECOND STREET CROSSING WAITING FOR THE TRAIN TO PASS.  SHE STATED SHE HA,D HER VEHICLE IN PARK AND THEN PUT IT INTO DRIVE AND IT ACCELERATED STRIKING THE SIDE OF THE TRAIN N,EAR THE END.  IT IS UNKNOWN WHERE IN THE TRAIN THAT THE VEHICLE STRUCK AS NO DAMAGE WAS FOUND.,,,YAZOO               ,A,2,2,
,14,5,MRL ,2014072,,,    ,          ,14,5,MRL ,2014072,,1,060392S,14,5,25,9,7,PM,BONNER              ,MISSOULA            ,30,8,,BONNER              ,OWEN STREET         ,3,J,2,3,1,0,2,4,57,3,1,1,3,BONNER SIDING       ,2,3,111,10,E,3,1,1,1,1,2,2,5,8,0,2,1,0,1,2,2,1,2,,0,  ,1050607,175,,2014,                    ,Y,63,30C063,4,,,, , ,26,2,2,                    ,                    ,0,1,0,0,0,0,ATV RAN INTO SIDE OF TRAIN.  DRIVER ON ATV STOPPED AT THE CROSSING FOR THE XKALDYN923.  DRIVER ACCID,ENTLY HIT THE THROTTLE AND SWERVING HAD A GLACING COLLISION WITH THE TRAIN.,,,,THIRD               ,A,2,2,
,14,3,BNSF,MT0314201,,,    ,          ,14,3,BNSF,MT0314201,,0,930168K,14,3,1,12,30,AM,HAVRE               ,HILL                ,30,8,,HAVRE               ,RR YARD             ,5,E,1,3,2,1,1,4,-15,4,1,7,2,2634,1,1,11,5,E,4, , , ,1,2,2,2,8,2000,3,1,0,0,1,2,1,1,,0,  ,12,0,,2014,                    ,N,41,30C041,4,,,, , ,68,1,3,                    ,                    ,0,0,0,0,0,0,,,,,,MILKRIVER           ,A,2,2,
,14,3,CSX ,127727,,,    ,          ,14,3,ZKPP,XXX       ,,0,630155F,14,3,25,2,5,PM,KAPSTONE PAPER MILL ,HALIFAX             ,37,3,,ROANOKE RAPIDS      ,PRIVATE             ,4,M, ,3,3,1,2,4,34,2,3,7,4,KAPSTONE WOOD YARD  ,1,2,6,8,R,2, ,1,2,2,2,2,3,8,1500,3,1,0,0,1,2,1,1,,0,  ,12,489,,2014,                    ,N,83,37C083,4,,,, , ,  ,1,2,                    ,                    ,0,0,0,0,0,0,Y12025 PROCEEDED TO SHOVE AROUND THRU THE WOOD YARD BLOWING THEIR HORN ABOUT 2 CARS FROM THE CROSSIN,G THE CONDUCTOR RIDING THE CUT HEARD AND SAW THE LOADER START BACKING UP HE DISMOUNTED THE EQUIPMENT, AND TOLD THE ENGINEER TO STOP THE TRAIN. THE TRAIN SLID THROUGH THE CROSSING AND THE OPERATOR RAN H,IS MACHINE INTO THE CORNER OF THE CAR NYC 498594 LITTLE  TO NO DAMAGE TO THE CAR. NO INJURIES REPORT,ED. BOTH CSX EMPLOYEES AND KAPSTONE OPERATOR ALL WERE OK. MOTORIST SPEED AND AGE UNKNOWN.,NORTH END           ,B,2,2,
,14,3,CSX ,127182,,,    ,          ,14,3,CSX ,127182,,0,629724M,14,3,13,5,45,AM,FOUR OAKS           ,JOHNSTON            ,37,3,,FOUR OAKS           ,CHURCH STREET       ,0,D,4,1,1,1,1,2,35,4,1,1,1,SINGLE MAIN         ,4,2,60,48,E,1,1,1,2,1,2,2,4,8,9500,3,2,0,0,1,2,1,1,,0,  ,1030611,339,,2014,                    ,Y,101,37C101,4,,,, , ,21,1,2,                    ,                    ,0,0,0,0,0,0,PICK-UP STALLED ON CROSSING. THE DRIVER TRIED TO PUSH THE TRUCK OFF THE TRACK BUT WAS UNABLE. THE PI,CK-UP WAS STRUCK BY Q40111. NO ONE IN THE VEHICLE AT THE TIME AND NO ONE HURT. NO DAMAGE TO CROSSING, SIGNALS AND THEY WERE WORKING PROPERLY. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT M,ARKINGS (STOP LINES & RR XING SYMBOLS).,,SOUTH END           ,A,1,1,
,14,3,CSX ,127207,,,    ,          ,14,3,CSX ,127207,,2,628769R,14,3,13,4,15,PM,PRINCEVILLE         ,EDGECOMBE           ,37,3,,PRINCEVILLE         ,PRIVATE RD.         ,10,A,2,3,1,1,1,2,48,2,1,1,1,SINGLE MAIN         ,2,2,98,23,E,1, ,1,2,2,2,2,3,8,6500,2,1,0,2,2,2,1,1,,0,  ,807,63,,2014,                    ,N,65,37C065,4,,,, , ,24,2,2,                    ,                    ,0,2,0,0,0,0,F72813 STRUCK MOTORIST WHEN VEHICLE FAILED TO STOP AT CROSSING.,,,,,TARBORO             ,A,1,2,
,14,3,NS  ,109753,,,    ,          ,14,3,NS  ,109753,,1,722093R,14,3,24,1,45,PM,COLFAX              ,GUILFORD            ,37,3,,N/A                 ,PRIVATE             ,2,C,1,3,6,1,1,4,46,2,1,8,1,SINGLE MAIN TRACK   ,3,3,0,32,E,3, ,1,2,2,2,2,3,8,25000,2,1,0,1,1,2,1,1,,0,  ,807,87,,2014,                    ,N,81,37C081,4,,,, , ,31,1,2,                    ,                    ,0,1,0,0,0,0,NS TRAIN P94P224 STRUCK TRACTOR TRAILER THAT FAILED TO YIELD AT PRIVATE GRADE CROSSING.,,,,,PIEDMONT            ,A,2,2,
,14,3,NS  ,109666,,,    ,          ,14,3,NS  ,109666,,0,729953H,14,3,17,5,20,PM,GASTONIA            ,GASTON              ,37,3,,GASTONIA            ,CLYDE ST            ,1,A,3,3,2,1,1,4,34,3,3,1,1,SINGLE MAIN TRACK   ,1,1,8,9,R,1, ,1,2,2,2,2,2,8,5000,3,1,0,0,1,2,1,1,,0,  ,7,64,,2014,                    ,Y,71,37C071,4,,,, , ,48,2,2,                    ,                    ,0,0,0,0,0,0,AUTOMOBILE FAILED TO STOP AT CROSSING AND WAS STRUCK BY NS TRAIN,,,,,PIEDMONT            ,B,2,2,
K,14,1,ATK ,131161,,,    ,          ,14,1,CSX ,124337,,2,643400U,14,1,2,11,20,AM,CARY                ,WAKE                ,37,3,,CARY                ,SW MAYNARD RD       ,20,A,4,3,1,1,1,4,48,2,2,2,1,SINGLE MAIN TRACK   ,4,2,13,55,E,1,1,1,2,2,2,2,1,8,10000,2,1,1,2,2,2,1,6,,1,  ,102030607,164,,2014,                    ,Y,183,37C183,4,,,, , ,24,1,295,                    ,                    ,1,1,0,1,0,0,TRAIN 92 OPERTING WITH LOCOMOTIVE E/837-E/824 WITH 12 CARS STRUCK AN OCCUPIED AUTOMOBILE AT MP 166.9,"0, SW MAYNARD RD CROSSING.  AMTRAKS EQUIPMENT DAMAGE IS $671.00.",,,,ABERDEEN            ,A,1,2,
,14,1,NS  ,108813,,,    ,          ,14,1,NS  ,108813,,1,722093R,14,1,29,3,55,PM,COLFAX              ,GUILFORD            ,37,3,,N/A                 ,PRIVATE             ,0,C,2,2,1,1,1,4,27,2,1,1,1,SINGLE MAIN TRACK   ,3,3,48,33,E,3, ,1,2,2,2,2,4,7,10000,2,1,0,1,1,2,1,1,,0,  ,807,82,,2014,                    ,N,81,37C081,4,,,, , ,39,1,2,                    ,                    ,0,1,0,0,0,0,NS TRAIN P94P229 STRUCK A TRUCK STOPPED IN FOUL OF TRACKS ON A HWY-GRADE CROSSING.,,,,,PIEDMONT            ,B,1,2,
,14,8,NS  ,111986,,,    ,          ,14,8,NS  ,111986,,0,734753J,14,8,29,9,45,PM,DURHAM              ,WAKE                ,37,3,,N/A                 ,SR-3014/AVIATION PKW,0,A,4,2,1,1,1,2,77,4,1,1,1,SINGLE MAIN TRACK   ,4,2,64,48,R,3,1,1,1,2,2,2,4,8,15000,1,1,2,0,2,2,1,1,,2,  ,102030607,74,,2014,                    ,Y,183,37C183,4,,,, , ,55,2,2,                    ,                    ,2,0,0,0,0,0,NS TRAIN STRUCK A HWY-USER THAT WAS STOPPED BETWEEN THE GATES ON CROSSING.,,,,,PIEDMONT            ,A,1,2,
,14,8,NS  ,111944,,,    ,          ,14,8,NS  ,111944,,0,724354V,14,8,27,8,20,AM,SALISBURY           ,ROWAN               ,37,3,,N/A                 ,SR2521/PEARL STREET,0,A,4,2,1,1,1,4,73,2,1,1,1,SINGLE MAIN TRACK   ,2,2,2,20,E,2, ,1,2,2,2,2,4,8,3000,3,1,0,0,1,2,1,1,,0,  ,807,60,,2014,                    ,Y,159,37C159,4,,,, , ,56,2,3,                    ,                    ,0,0,0,0,0,0,NS TRAIN STRUCK VEHICLE AT CROSSING. VEHICLE FLED THE SCENE.,,,,,PIEDMONT            ,A,1,2,
,14,9,NS  ,112266,,,    ,          ,14,9,NS  ,112266,,1,722641B,14,9,22,12,17,PM,MOREHEAD CITY       ,CARTERET            ,37,3,,N/A                 ,COLLEGE CIRCLE      ,0,A,2,2,1,1,1,4,85,2,1,1,1,SINGLE MAIN TRACK   ,2,1,4,10,R,4, , ,2,2,2,2,4,8,3000,3,1,0,1,3,2,1,1,,0,  ,12,158,,2014,                    ,Y,31,37C031,4,,,, , ,74,2,2,                    ,                    ,0,1,0,0,0,0,NS TRAIN E16P622 STRUCK A HWY-USER THAT FAILED TO YIELD AT A HWY-RAIL GRADE CROSSING. DRIVER'S AGE V,ERIFIED. GRADE CROSSING DOES NOT HAVE A DISPLAYED WARNING.,,,,PIEDMONT            ,A,2,2,
,14,8,NS  ,111885,,,    ,          ,14,8,NS  ,111885,,0,722794E,14,8,22,9,30,AM,NEW BERN            ,LENOIR              ,37,3,,N/A                 ,HERITAGE ST         ,,A,2,5,1,1,1,2,84,2,1,1,1,SINGLE MAIN TRACK   ,3,2,49,29,E,3,1,1,1,1,2,2,4,8,1000,3,1,0,0,1,2,1,1,,0,  ,1020607,78,,2014,                    ,Y,107,37C107,4,,,, , ,84,2,2,                    ,                    ,0,0,0,0,0,0,NS TRAIN STRUCK VEHICLE STUCK BETWEEN GATE IN CROSSING. DRIVER'S AGE VERIFIED.,,,,,PIEDMONT            ,A,2,2,
,14,9,NS  ,112201,,,    ,          ,14,9,NS  ,112201,,1,729950M,14,9,16,1,12,PM,GASTONIA            ,GASTON              ,37,3,,GASTONIA            ,GARRISON BLVD       ,20,A,3,3,2,1,1,4,86,2,1,1,1,SINGLE MAIN TRACK   ,1,2,4,3,E,1,1,1,2,2,2,2,3,8,3500,2,1,0,1,1,2,1,1,,0,  ,206,77,,2014,                    ,Y,71,37C071,4,,,, , ,76,2,2,                    ,                    ,0,1,0,0,0,0,NS TRAIN P43P316 STRUCK A HWY-USER THAT FAILED TO STOP AT THE GRADE CROSSING.,,,,,PIEDMONT            ,A,2,2,
,14,9,CSX ,134678,,,    ,          ,14,9,CSX ,134678,,0,629571L,14,9,10,9,8,AM,MILAN               ,CUMBERLAND          ,37,3,,FAYETTEVILLE        ,RAY ST/FRANKLIN     ,0,A,4,2,2,1,1,4,82,2,1,1,2,VANDER SPUR         ,1,2,52,2,E,2,1,1,2,1,2,2,4,8,6500,3,1,0,0,1,2,1,1,,0,  ,10203060711,238,,2014,                    ,Y,51,37C051,4,,,, , ,26,1,2,                    ,                    ,0,0,0,0,0,0,"W83006 WAS SHOVING OVER A GATED CROSSING WHEN VEHICLE PULLED ONTO THE CROSSING AND STOPPED, RESULTIN",G IN THE RAIL CAR STRIKING THE VEHICLE. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MA,RKINGS (STOP LINES & RR XING SYMBOLS).,,,SOUTH END           ,A,2,2,
,14,9,CSX ,134988,,,    ,          ,14,9,CSX ,134988,,0,631425F,14,9,18,2,15,AM,NE PINOCA           ,MECKLENBURG         ,37,3,,CHARLOTTE           ,GOFF STREET         ,15,A,3,3,2,1,1,4,65,4,1,7,2,EAST LEAD           ,3,1,12,10,E,2,1,1,2,1,2,2,5,8,6500,3,1,0,0,1,2,1,1,,0,  ,10306080711,275,,2014,                    ,Y,119,37C119,4,,,, , ,36,1,2,                    ,                    ,0,0,0,0,0,0,THE Y32117 STRUCK VEHICLE THAT DROVE AROUND ACTIVATED CROSSING LIGHTS AND GATES WITH TRAIN WITHIN 50,FT OF CROSSING. REAR CAR STRUCK VEHICLE IN RIGHT REAR WITH KNUCKLE ON A-END. PROTECTION ALSO AT CROS,SING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).,,,CHARLOTTE           ,A,2,2,
,14,8,CSX ,134213,,,    ,          ,14,8,CSX ,134213,,0,623964Y,14,8,29,10,34,AM,LUMBERTON           ,ROBESON             ,37,3,,LUMBERTON           ,PRIVATE RD          ,10,D,3,3,6,3,2,4,98,2,1,8,1,SINGLE MAIN         ,3,3,0,44,R,2, ,1,2,2,2,2,3,8,6500,3,1,0,0,2,2,1,1,,0,  ,7,80,,2014,                    ,N,155,37C155,4,,,, , ,73,2,2,                    ,                    ,0,0,0,0,0,0,"F706-29 WAS RETURNING TO LUMBERTON, NC WHERE THEY WERE TRUCK BY A MOTOR VEHICLE.",,,,,WILMINGTON          ,A,2,2,
,14,8,CSX ,134144,,,    ,          ,14,8,CSX ,134144,,1,244228A,14,8,24,1,10,PM,MARION              ,MCDOWELL            ,37,3,,MARION              ,SEAGLE ST           ,,K,3,3,3,99,2,4,74,2,2,1,1,SINGLE MAIN         ,3,1,198,,E,2,1,1,2,2, ,1,5,8,0, , ,0,1,0,2,1,1,,0,  ,1030611,196,,2014,                    ,Y,111,37C111,4,,,, , ,46,2,0,                    ,                    ,0,1,0,0,0,0,PEDESTRIAN ATTEMPTED TO CLIMB OVER TRAINS AT CROSSING.  TRAINS INVOLVED ARE UNKNOWN AT THIS TIME. PR,OTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).,,,,BLUE RIDGE          ,A,2,2,
K,14,10,ATK ,134661,,,    ,          ,,,NS  ,          ,,2,722374A,14,10,2,8,37,AM,GREENSBORO          ,GUILFORD            ,37,3,,GREENSBORO          ,S. ELM ST           ,,K,3,3,1,1,1,4,62,2,2,2,1,MAIN 2,4,1,7,69,E,3,1,1,2,2, ,2,1,8,0, , ,0,2,0,2,1,6,,0,  ,1030607,198,,2014,                    ,Y,81,37C081,4,,,, , ,81,1,95,                    ,                    ,0,1,0,0,0,1,TRAIN 80 OPERATING WITH LOCOMOTIVE E/203 AND 7 CARS STRUCK A PEDESTRIAN WHILE CROSSING THE TRACKS AT,MP284.1 ELM STREET CROSSING.  THE PEDESTRIAN WAS 81 YEARS OF AGE.  THERE WAS NO EQUIPMENT DAMAGE.,,,,SOU                 ,A,1,2,
K,14,10,ATK ,134687,,,    ,          ,14,10,CSX ,135854,,0,629671R,14,10,4,2,50,PM,ROCKY MOUNT         ,HALIFAX             ,37,3,,ENFIELD             ,W. BURNETTE STREE   ,15,A,4,3,1,1,1,4,68,2,2,2,1,#2 TRACK,4,1,7,25,E,2,1,1,1,1,2,2,1,8,700,3,1,0,0,2,2,1,6,,0,  ,1030607,149,,2014,                    ,Y,83,37C083,4,,,, , ,  ,2,163,                    ,                    ,0,0,0,0,0,0,"TRAIN 79 OPERATING WITH LOCOMOTIVE E/79 AND 7 CARS STRUCK AN OCCUPIED VEHICLE AT MP A101.26, W. BURN",ETTE ST CROSSING.  THERE WAS NO EQUIPMENT DAMAGE.,,,,NORTH END           ,A,2,2,
,14,10,CSX ,136423,,,    ,          ,14,10,CSX ,136423,,1,629851N,14,10,19,8,30,AM,WILSON              ,WILSON              ,37,3,,WILSON              ,NASH ST             ,0,K,4,2,1,1,1,2,55,2,1,1,1,#2 MAIN,3,3,150,33,E,2,1,1,2,1, ,2,4,8,0, , ,0,1,0,2,1,1,,0,  ,1030611,269,,2014,                    ,Y,195,37C195,4,,,, , ,47,1,2,                    ,                    ,0,1,0,0,0,0,TRESPASSER STOOD IN FRONT OF TRAIN Q43916.  COULDNT DETERMINE IF HE WAS ACTUALLY STUCK.  HE TRIED TO, JUMP OUT OF THE WAY PRIOR TO IMPACT.  TAKEN TO HOSPITAL BY AMBULANCE. PROTECTION ALSO AT CROSSING: ,ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).,,,SOUTH END           ,A,2,2,
,14,10,NS  ,112390,,,    ,          ,14,10,NS  ,112390,,0,716236X,14,10,1,2,55,AM,GASTONIA            ,GASTON              ,37,3,,N/A                 ,SR-1334/JENKINS DAIR,0,C,3,2,1,1,1,4,61,4,1,1,1,SINGLE MAIN TRACK   ,4,3,42,45,R,2,1,1,1,2,2,2,4,8,5000,3,1,0,0,1,2,1,1,,0,  ,1030607,49,,2014,                    ,Y,71,37C071,4,,,, , ,68,1,2,                    ,                    ,0,0,0,0,0,0,NS TRAIN STRUCK HIGHWAY USER STOPPED ON CROSSING.,,,,,PIEDMONT            ,A,1,2,
,14,5,NS  ,110563,,,    ,          ,14,5,NS  ,110563,,1,716085K,14,5,22,9,38,AM,ARROWOOD            ,MECKLENBURG         ,37,3,,N/A                 ,SR 1382/TEXLAND BLVD,25,B,2,3,6,1,1,4,75,2,1,8,4,MARTIN MARIETTA     ,1,1,0,8,R,4, ,1,2,2,2,2,3,8,30000,2,1,0,1,1,2,1,1,,0,  ,7,83,,2014,                    ,Y,119,37C119,4,,,, , ,52,1,3,                    ,                    ,0,1,0,0,0,0,NS TRAIN P38P922 STRUCK A HWY-USER THAT FAILED TO STOP AT A HIGHWAY-GRADE CROSSING.,,,,,PIEDMONT            ,A,2,2,
,14,9,CSX ,134220,,,    ,          ,14,9,CSX ,134220,,1,643054G,14,9,1,2,32,AM,CHARLOTTE           ,MECKLENBURG         ,37,3,,CHARLOTTE           ,PRIVATE ROAD        ,10,A,3,3,2,1,1,4,75,4,1,1,1,SINGLE MAIN         ,3,2,9,8,R,2, ,1,2,2,2,2,3,8,6500,2,1,0,1,1,2,1,1,,0,  ,80711,352,,2014,                    ,N,119,37C119,4,,,, , ,27,2,2,                    ,                    ,0,1,0,0,0,0,Y32231 STRUCK VEHICLE AT PRIVATE CROSSING. VEHICLE WAS FOLLOWING FRIEND OUT OF PRIVATE INDUSTRY. FIR,ST VEHICLE SAW TRAIN AND INCREASED SPEED TO AVOID BEING HIT. SECOND VEHICLE FOLLOWED FIRST CAR ACROS,S AND DID NOT LOOK FOR ONCOMING TRAIN AND WAS STRUCK IN PASSENGER DOOR. PROTECTION ALSO AT CROSSING:, ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES).,,CHARLOTTE           ,A,2,2,
,14,5,NS  ,110610,,,    ,          ,14,5,NS  ,110610,,4,722073E,14,5,27,2,19,PM,GUTHRIE             ,FORSYTH             ,37,3,,N/A                 ,PRIVATE             ,15,D,2,3,1,1,1,2,72,2,3,1,1,SINGLE MAIN TRACK   ,3,3,20,23,R,3, ,1,2,2,2,2,3,8,5000,2,1,0,4,4,2,1,1,,0,  ,807,77,,2014,                    ,N,67,37C067,4,,,, , ,34,1,2,                    ,                    ,0,4,0,0,0,0,NS TRAIN P94P227 STRUCK A HWY-USER THAT FAILED TO STOP AT A PRIVATE CROSSING.,,,,,PIEDMONT            ,B,1,2,
,14,5,NS  ,110636,,,    ,          ,14,5,NS  ,110636,,0,720352T,14,5,29,3,15,PM,CANTON              ,HAYWOOD             ,37,3,,CANTON              ,MAIN ST             ,0,A,2,2,2,1,1,4,72,2,1,1,2,EVERGREEN PACKAGING ,1,2,1,3,E,4, ,1,2,2,2,2,4,8,500,3,1,0,0,1,2,1,1,,0,  ,710,65,,2014,                    ,Y,87,37C087,4,,,, , ,32,1,2,                    ,                    ,0,0,0,0,0,0,NS TRAIN STRUCK HIGHWAY USER WHILE SHOVING OVER A GRADE CROSSING.,,,,,PIEDMONT            ,A,2,2,
K,14,6,ATK ,133083,,,    ,          ,14,6,NS  ,111331,,1,715331P,14,6,6,12,15,PM,KANNAPOLIS          ,CABARRUS            ,37,3,,HARRISBURG          ,ROBINSON CH RD      ,0,E,3,2,1,1,1,4,85,2,1,2,1,SINGLE MAIN TRACK   ,4,1,4,70,E,1,1,1,2,2,2,2,4,8,0,2,1,0,1,1,1,1,6,,0,  ,10306,118,,2014,                    ,Y,25,37C025,4,,,, , ,22,1,75,                    ,                    ,0,1,0,0,0,0,"TRAIN 74 OPERATING WITH LOCOMOTIVE NC/1869 AND 4 CARS STRUCK AN OCCUPIED VAN AT MP364.12, ROBINSON C",HURCH RD CROSSING.,,,,PIEDMONT            ,A,1,2,
,14,7,NS  ,111372,,,    ,          ,14,7,NS  ,111372,,0,904747B,14,7,18,4,45,PM,KERNERSVILLE        ,FORSYTH             ,37,3,,KERNERSVILLE        ,PRIVATE             ,0,B,2,2,1,1,1,2,80,3,1,1,1,SINGLE MAIN TRACK   ,3,2,43,22,R,3, ,1,2,2,2,2,4,8,6500,3,1,0,0,1,2,1,1,,0,  ,807,68,,2014,                    ,N,67,37C067,4,,,, , ,57,1,4,                    ,                    ,0,0,0,0,0,0,NS TRAIN STRUCK HIGHWAY USER THAT STOPPED AT CROSSING FOULING TRACK.,,,,,PIEDMONT            ,A,2,2,
K,14,7,ATK ,133565,,,    ,          ,14,7,CSX ,132002,,0,630654W,14,7,10,6,35,PM,RALEIGH             ,WAKE                ,37,3,,                    ,NOWELL RD           ,0,A,3,2,1,1,1,4,80,2,3,2,1,#2 MAIN,4,1,7,70,E,2,1,1,2,1,2,2,4,8,8000,3,2,0,0,0,2,1,6,,0,  ,1020306,147,,2014,                    ,Y,183,37C183,4,,,, , ,  ,2,242,                    ,                    ,0,0,0,0,0,0,"TRAIN 79 STRUCK AN UNOCCUPIED VEHICLE AT MP S162.42, NOWELL RD CROSSING.  OCCUPANT VACATED VEHICLE P",RIOR TO IMPACT.  THERE WAS NO EQUIPMENT DAMAGE.,,,,ABERDEEN            ,B,1,2,
K,14,11,ATK ,135331,,,    ,          ,,,NS  ,          ,,0,722306Y,14,11,23,6,15,PM,SALISBURY           ,DAVIDSON            ,37,3,,LEXINGTON           ,E 7TH AVENUE,0,A,3,1,1,1,1,4,61,4,3,2,1,MAIN 1,4,1,4,71,E,1,1,1,2,2,2,2,5,8,2000,3,2,0,0,2,2,1,6,,0,  ,10206,49,,2014,                    ,Y,57,37C057,4,,,, , ,68,2,99,                    ,                    ,0,0,0,0,0,0,TRAIN 76 STRUCK AN UNOCCUPIED VEHICLE AT CROSSING,,,,,DANVILLE            ,B,1,2,
